NACA 0021 
NONE          0.21     0.0
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
    40000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0232
0     1.00    0.0752    0.0233
0     2.00    0.1465    0.0237
0     3.00    0.2103    0.0243
0     4.00    0.2730    0.0253
0     5.00    0.3086    0.0264
0     6.00    0.3382    0.0279
0     7.00    0.3427    0.0297
0     8.00    0.3420    0.0319
0     9.00    0.3162    0.0343
0    10.00    0.2691    0.0620
0    12.00    0.1660    0.1230
0    14.00    0.0833    0.1580
0    16.00    0.0981    0.1960
0    18.00    0.1619    0.2380
0    20.00    0.2414    0.2820
0    22.00    0.3345    0.3290
0    25.00    0.4802    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
    80000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0177
0     1.00    0.0921    0.0178
0     2.00    0.1839    0.0181
0     3.00    0.2731    0.0186
0     4.00    0.3564    0.0194
0     5.00    0.4324    0.0204
0     6.00    0.4953    0.0217
0     7.00    0.5445    0.0233
0     8.00    0.5751    0.0252
0     9.00    0.5874    0.0273
0    10.00    0.5780    0.0297
0    11.00    0.5564    0.0700
0    12.00    0.5228    0.1230
0    14.00    0.4296    0.1580
0    16.00    0.3499    0.1960
0    18.00    0.3221    0.2380
0    20.00    0.3475    0.2820
0    22.00    0.4091    0.3290
0    25.00    0.5297    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
   160000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0139
0     1.00    0.0842    0.0140
0     2.00    0.1879    0.0143
0     3.00    0.2861    0.0148
0     4.00    0.3800    0.0155
0     5.00    0.4687    0.0163
0     6.00    0.5486    0.0174
0     7.00    0.6209    0.0187
0     8.00    0.6745    0.0204
0     9.00    0.7148    0.0222
0    10.00    0.7374    0.0243
0    11.00    0.7443    0.0266
0    12.00    0.7363    0.0292
0    13.00    0.7255    0.0860
0    14.00    0.6993    0.1580
0    16.00    0.6487    0.1960
0    18.00    0.6098    0.2380
0    20.00    0.5920    0.2820
0    22.00    0.6023    0.3290
0    25.00    0.6664    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
   360000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0111
0     1.00    0.1100    0.0111
0     2.00    0.2200    0.0113
0     3.00    0.3024    0.0117
0     4.00    0.4044    0.0122
0     5.00    0.4998    0.0129
0     6.00    0.5891    0.0138
0     7.00    0.6728    0.0149
0     8.00    0.7434    0.0163
0     9.00    0.8026    0.0178
0    10.00    0.8500    0.0195
0    11.00    0.8779    0.0215
0    12.00    0.8938    0.0237
0    13.00    0.8973    0.0260
0    14.00    0.8937    0.0286
0    15.00    0.8840    0.1040
0    16.00    0.8717    0.1960
0    18.00    0.8489    0.2380
0    20.00    0.8397    0.2820
0    22.00    0.8453    0.3290
0    25.00    0.8866    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
   700000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0094
0     1.00    0.1100    0.0094
0     2.00    0.2200    0.0096
0     3.00    0.3300    0.0098
0     4.00    0.4128    0.0103
0     5.00    0.5146    0.0109
0     6.00    0.6100    0.0117
0     7.00    0.6988    0.0126
0     8.00    0.7802    0.0138
0     9.00    0.8498    0.0152
0    10.00    0.9091    0.0166
0    11.00    0.9543    0.0184
0    12.00    0.9843    0.0202
0    13.00    1.0020    0.0223
0    14.00    1.0122    0.0244
0    15.00    1.0106    0.0269
0    16.00    1.0056    0.0295
0    17.00    0.9973    0.1250
0    18.00    0.9911    0.2380
0    20.00    0.9858    0.2820
0    22.00    0.9940    0.3290
0    25.00    1.0350    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
  1000000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0089
0     1.00    0.1100    0.0089
0     2.00    0.2200    0.0090
0     3.00    0.3300    0.0092
0     4.00    0.4400    0.0096
0     5.00    0.5192    0.0101
0     6.00    0.6191    0.0108
0     7.00    0.7102    0.0117
0     8.00    0.7939    0.0128
0     9.00    0.8694    0.0140
0    10.00    0.9364    0.0154
0    11.00    0.9862    0.0170
0    12.00    1.0257    0.0187
0    13.00    1.0492    0.0206
0    14.00    1.0657    0.0226
0    15.00    1.0709    0.0248
0    16.00    1.0690    0.0273
0    17.00    1.0641    0.0300
0    18.00    1.0588    0.1350
0    20.00    1.0554    0.2820
0    22.00    1.0644    0.3290
0    25.00    1.1018    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
  2000000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0082
0     1.00    0.1100    0.0083
0     2.00    0.2200    0.0084
0     3.00    0.3300    0.0086
0     4.00    0.4400    0.0089
0     5.00    0.5500    0.0092
0     6.00    0.6268    0.0098
0     7.00    0.7254    0.0105
0     8.00    0.8143    0.0114
0     9.00    0.8986    0.0124
0    10.00    0.9739    0.0135
0    11.00    1.0398    0.0148
0    12.00    1.0906    0.0162
0    13.00    1.1305    0.0179
0    14.00    1.1580    0.0196
0    15.00    1.1747    0.0215
0    16.00    1.1823    0.0236
0    17.00    1.1824    0.0260
0    18.00    1.1814    0.0285
0    19.00    1.1797    0.1450
0    20.00    1.1812    0.2820
0    22.00    1.1893    0.3290
0    25.00    1.2230    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
  5000000. NACA 0021 SECTION (EPPLER)  JAN 79
0     0.00    0.0000    0.0078
0     1.00    0.1100    0.0078
0     2.00    0.2200    0.0079
0     3.00    0.3300    0.0081
0     4.00    0.4400    0.0083
0     5.00    0.5500    0.0086
0     6.00    0.6600    0.0091
0     7.00    0.7354    0.0097
0     8.00    0.8334    0.0104
0     9.00    0.9222    0.0112
0    10.00    1.0049    0.0121
0    11.00    1.0787    0.0132
0    12.00    1.1453    0.0143
0    13.00    1.1979    0.0156
0    14.00    1.2410    0.0170
0    15.00    1.2680    0.0186
0    16.00    1.2860    0.0205
0    17.00    1.2977    0.0224
0    18.00    1.3031    0.0245
0    19.00    1.3066    0.0268
0    20.00    1.3054    0.0293
0    22.00    1.3130    0.3290
0    25.00    1.3476    0.4050
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
  8000000. NACA 0021 Section (EPPLER)  March 1988
0     0.00    0.000     0.0076
0     1.00    0.107     0.0077
0     2.00    0.213     0.0078
0     3.00    0.320     0.0080
0     4.00    0.426     0.0084
0     5.00    0.533     0.0088
0     6.00    0.639     0.0093
0     7.00    0.744     0.0099
0     8.00    0.841     0.0107
0     9.00    0.935     0.0115
0    10.00    1.024     0.0124
0    11.00    1.108     0.0134
0    12.00    1.182     0.0145
0    13.00    1.248     0.0157
0    14.00    1.301     0.0170
0    15.00    1.344     0.0184
0    16.00    1.377     0.0199
0    18.00    1.415     0.1350
0    20.00    1.435     0.2820
0    22.00    1.451     0.3290
0    30.00    0.855     0.5700
0    35.00    0.980     0.7450
0    40.00    1.035     0.9200
0    45.00    1.050     1.0750
0    50.00    1.020     1.2150
0    55.00    0.955     1.3450
0    60.00    0.875     1.4700
0    65.00    0.760     1.5750
0    70.00    0.630     1.6650
0    75.00    0.500     1.7350
0    80.00    0.365     1.7800
0    85.00    0.230     1.8000
0    90.00    0.090     1.8000
0    95.00   -0.050     1.7800
0   100.00   -0.185     1.7500
0   105.00   -0.320     1.7000
0   110.00   -0.450     1.6350
0   115.00   -0.575     1.5550
0   120.00   -0.670     1.4650
0   125.00   -0.760     1.3500
0   130.00   -0.850     1.2250
0   135.00   -0.930     1.0850
0   140.00   -0.980    0.9250
0   145.00   -0.900    0.7550
0   150.00   -0.770    0.5750
0   155.00   -0.670    0.4200
0   160.00   -0.635    0.3200
0   165.00   -0.680    0.2300
0   170.00   -0.850    0.1400
0   175.00   -0.660    0.0550
2   180.00    0.000    0.0250
